CUST_ID,BALANCE,PURCHASES,PURCHASES_TRX,ONEOFF_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT,TENURE
C17451,240.439583,481.01,4,481.01,461.403602,6,1200.0,139.715889,0.0,12
C17452,745.774052,0.0,0,0.0,1221.85443,6,5000.0,1169.235129,0.0,12
C17453,0.0,226.07,7,0.0,0.0,0,2500.0,0.0,0.0,12
C17454,2347.383015,0.0,0,0.0,1480.171443,4,3000.0,571.934258,0.0,12
C17455,2271.102591,272.93,14,0.0,1120.44963,2,2500.0,764.791793,0.0,12
C17456,28.155795,324.17,5,0.0,0.0,0,1500.0,354.506682,0.4,12
C17457,26.143505,124.03,1,124.03,0.0,0,1000.0,309.366769,0.0,12
C17458,26.864424,373.77,12,0.0,0.0,0,7000.0,381.479704,1.0,12
C17459,322.222745,2522.03,18,2180.79,0.0,0,9000.0,1898.185428,0.4,9
C17460,1150.867752,108.0,4,0.0,0.0,0,1000.0,98.195732,0.0,12
C17461,826.283578,2241.87,45,1941.55,0.0,0,2500.0,2578.745567,0.0,12
C17462,564.02688,1007.4,11,941.82,0.0,0,2000.0,506.930593,0.0,12
C17463,120.307206,653.95,8,653.95,0.0,0,2500.0,1327.025412,0.2,12
C17464,32.71168,350.0,6,0.0,0.0,0,3000.0,421.815239,1.0,12
C17465,133.797452,2460.0,24,0.0,0.0,0,2500.0,3601.545344,1.0,12
C17466,532.467828,3262.5,17,1186.74,0.0,0,4500.0,2683.090485,0.333333,10
C17467,799.274442,906.81,29,449.65,730.50642,2,1000.0,1590.918593,0.083333,12
C17468,857.256959,636.84,7,484.2,2224.941246,11,3000.0,443.001353,0.0,12
C17469,6681.371469,2968.2,26,2968.2,7709.347455,2,9000.0,3035.412729,0.0,6
C17470,34.775517,0.0,0,0.0,18.240626,1,1500.0,1132.985402,0.083333,12
C17471,25.99831,398.57,4,111.24,0.0,0,2500.0,821.069037,0.8,12
C17472,6256.556896,0.0,0,0.0,2045.731359,14,6500.0,1573.751794,0.0,12
C17473,561.003319,11577.0,97,10975.0,875.58307,6,5500.0,12148.50351,0.666667,12
C17474,919.252125,1002.4,18,1002.4,196.076296,4,2000.0,173.632529,0.0,8
C17476,3139.84354,859.03,31,0.0,1360.869614,21,9000.0,8655.727728,0.0,12
C17477,1106.42635,0.0,0,0.0,639.271966,5,2500.0,364.636263,0.0,12
C17478,611.327959,518.88,76,0.0,0.0,0,600.0,670.361848,0.0,12
C17479,1205.024103,1247.43,41,0.0,0.0,0,1000.0,1314.358147,0.0,12
C17480,600.450838,351.88,10,104.78,445.263361,13,800.0,785.561972,0.0,12
C17481,32.928594,337.0,18,0.0,0.0,0,2500.0,398.157668,0.5,12
C17482,35.862466,361.49,9,361.49,0.0,0,1500.0,625.790303,0.5,11
C17483,673.592238,2199.62,32,303.56,0.0,0,3000.0,2377.36405,0.0,12
C17484,1456.624844,53.9,7,0.0,0.0,0,1500.0,330.888649,0.0,12
C17485,1254.480637,0.0,0,0.0,263.591009,1,1500.0,684.225274,0.0,12
C17486,5.135703,323.71,17,0.0,0.0,0,1500.0,219.996991,0.083333,12
C17487,706.327578,169.54,3,169.54,1406.735573,14,2500.0,302.97678,0.0,9
C17488,3610.883496,0.0,0,0.0,2791.511852,8,4500.0,810.481966,0.0,12
C17489,95.055337,133.45,6,16.8,437.390028,1,2500.0,469.271786,0.090909,12
C17490,1242.886266,17.6,1,17.6,0.0,0,4000.0,589.674674,0.0,12
C17491,9.048773,316.2,24,0.0,0.0,0,2000.0,391.398298,0.6,12
C17492,169.892916,973.5,1,973.5,0.0,0,2000.0,28.078586,0.0,6
C17493,1397.560022,0.0,0,0.0,869.402466,2,2000.0,543.796511,0.0,12
C17494,1185.330971,0.0,0,0.0,1651.711638,21,3000.0,341.938368,0.0,12
C17495,978.771066,905.04,20,545.12,0.0,0,4000.0,392.482391,0.0,12
C17496,283.691223,45.65,1,45.65,0.0,0,1000.0,165.821773,0.0,12
C17497,6.24762,108.2,5,0.0,0.0,0,4500.0,0.0,0.0,12
C17498,28.612828,208.0,10,0.0,0.0,0,3000.0,253.537038,0.0,12
C17499,677.778395,0.0,0,0.0,1361.306734,2,1500.0,1515.946459,0.0,8
C17500,724.614301,1534.71,18,431.4,1363.547989,26,1700.0,1809.593702,0.090909,12
C17501,59.797799,309.25,8,289.4,0.0,0,2000.0,675.101601,0.25,12
C17502,42.653615,93.24,6,0.0,0.0,0,5000.0,156.57819,0.0,12
C17503,284.43378,212.92,15,0.0,0.0,0,1500.0,1202.791804,0.0,12
C17504,1569.712031,375.92,6,375.92,38.237206,2,1700.0,530.069186,0.0,12
C17505,2130.050015,1044.2,26,835.96,0.0,0,6000.0,597.906134,0.0,10
C17506,539.072205,240.51,14,128.64,0.0,0,500.0,340.349133,0.0,12
C17507,31.872458,394.0,6,0.0,0.0,0,1500.0,778.621541,1.0,12
C17508,209.026944,1520.76,24,657.19,0.0,0,3500.0,1771.078066,0.166667,12
C17509,683.286191,706.08,13,706.08,0.0,0,1500.0,1847.90353,0.0,12
C17510,457.07022,1273.0,1,1273.0,0.0,0,2500.0,2633.35913,0.0,12
C17511,13.440318,0.0,0,0.0,138.410148,1,1500.0,150.90008,0.142857,8
C17512,762.921161,1214.55,14,992.67,399.600567,4,1500.0,1579.200728,0.083333,12
C17513,69.4432,368.16,32,0.0,0.0,0,2500.0,153.124113,0.083333,12
C17514,26.526741,135.31,7,0.0,0.0,0,1500.0,93.853979,0.8,8
C17515,52.358663,658.24,2,658.24,0.0,0,4000.0,1609.331101,0.0,12
C17516,1144.128891,1373.27,30,688.15,1101.351331,4,4000.0,1705.162709,0.0,12
C17517,399.50457,740.11,33,410.28,0.0,0,1200.0,1379.683829,0.0,12
C17518,71.431411,2068.41,27,0.0,0.0,0,2500.0,1984.989648,0.25,12
C17519,42.288669,313.36,8,0.0,0.0,0,2000.0,428.089548,0.666667,12
C17521,528.324583,0.0,0,0.0,2101.089889,7,3000.0,1398.911214,0.333333,12
C17522,1609.514614,0.0,0,0.0,136.209339,2,1700.0,277.622861,0.0,12
C17523,442.111046,671.36,13,0.0,777.528996,1,3000.0,63.199553,0.0,12
C17524,1075.032405,0.0,0,0.0,134.388107,6,1200.0,585.94084,0.0,12
C17525,24.660951,0.0,0,0.0,398.729042,1,500.0,757.357928,0.5,11
C17526,55.17712,532.64,8,0.0,0.0,0,2500.0,547.608958,1.0,10
C17527,734.729977,0.0,0,0.0,428.36939,5,1200.0,1596.300157,0.181818,12
C17528,2479.815703,5812.17,27,5142.57,638.563709,3,10500.0,4586.498256,0.0,12
C17529,112.702102,1437.38,17,1437.38,0.0,0,2000.0,1469.057487,1.0,12
C17530,3.513242,48.04,4,0.0,0.0,0,1500.0,140.940173,0.6,12
C17531,2760.89889,0.0,0,0.0,4278.969301,11,7500.0,997.950103,0.0,10
C17532,784.627873,641.0,12,641.0,913.146344,1,1800.0,1657.991354,0.0,12
C17533,4071.993764,0.0,0,0.0,1541.393819,3,5000.0,1528.928247,0.0,12
C17534,3616.393429,2459.18,194,30.0,0.0,0,5500.0,2203.05836,0.0,12
C17535,2971.600871,6513.38,41,4694.68,0.0,0,5000.0,4960.050608,0.0,12
C17536,677.403883,0.0,0,0.0,1149.411566,8,1200.0,126.873568,0.0,6
C17538,1884.083078,31.66,2,0.0,493.377807,14,2000.0,901.067057,0.0,12
C17539,114.752318,387.12,12,0.0,0.0,0,2500.0,981.332431,0.181818,12
C17540,201.487515,1688.12,12,0.0,0.0,0,4000.0,1641.148627,1.0,12
C17541,299.531528,3473.11,32,1263.54,0.0,0,7500.0,3019.01839,0.416667,12
C17542,146.616802,0.0,0,0.0,614.430788,2,1200.0,216.978003,0.0,12
C17543,2421.820915,0.0,0,0.0,4045.770203,7,5000.0,334.730343,0.0,6
C17544,1728.29571,673.8,12,0.0,0.0,0,1700.0,727.421149,0.0,12
C17545,1035.03102,704.17,33,0.0,0.0,0,3400.0,274.26228,0.0,12
C17546,14.869439,391.68,10,0.0,0.0,0,1500.0,442.402951,1.0,12
C17547,842.103869,496.56,12,0.0,0.0,0,1000.0,254.599294,0.0,12
C17548,1809.917132,266.64,24,0.0,0.0,0,2500.0,77.991128,0.0,12
C17549,399.156352,2870.76,109,894.49,0.0,0,2500.0,3064.377023,0.0,12
C17550,193.050982,1337.1,13,1337.1,91.705707,1,10000.0,2067.611692,0.5,8
C17551,1243.68657,221.72,26,0.0,1324.264801,5,1700.0,2268.784133,0.0,12
C17553,135.418099,777.16,47,0.0,0.0,0,3000.0,601.471905,0.0,12
C17554,19.587949,299.77,16,0.0,0.0,0,2700.0,327.059511,0.888889,12
C17555,745.368581,153.89,11,0.0,0.0,0,1700.0,500.110264,0.0,12
C17556,274.305611,419.88,24,0.0,0.0,0,2500.0,665.834636,0.0,12
C17557,0.0,443.28,12,0.0,0.0,0,3000.0,0.0,0.0,12
C17558,367.033521,567.75,8,567.75,0.0,0,600.0,484.20499,0.0,12
C17559,475.301123,415.47,2,415.47,762.195411,3,7000.0,3965.150992,0.0,12
C17560,1865.271423,412.0,2,412.0,0.0,0,2000.0,597.104874,0.0,12
C17561,1618.277656,3031.28,52,1616.35,0.0,0,3200.0,2513.922495,0.0,11
C17562,36.57785,561.48,6,0.0,0.0,0,3000.0,891.708605,1.0,12
C17563,443.558578,26.09,4,26.09,646.932676,16,1200.0,1218.866837,0.083333,12
C17565,17.905235,159.0,2,0.0,0.0,0,4000.0,134.532028,0.166667,12
C17566,1514.885982,928.06,31,834.3,0.0,0,4500.0,2797.8913,0.0,11
C17567,63.292505,545.38,11,0.0,0.0,0,4000.0,520.936337,0.166667,12
C17568,4135.663046,0.0,0,0.0,3168.34945,22,4500.0,1360.105727,0.0,12
C17569,129.881716,672.0,8,0.0,0.0,0,1500.0,775.413322,0.0,12
C17570,228.107524,510.32,23,216.9,0.0,0,5000.0,552.200643,0.0,12
C17571,277.308988,1588.34,18,500.0,0.0,0,2500.0,1316.907062,0.083333,12
C17572,20.920544,392.96,8,0.0,0.0,0,4000.0,324.004832,0.5,12
C17573,1462.74666,2400.37,34,2113.74,0.0,0,1700.0,2893.730422,0.0,12
C17574,328.436912,2738.82,31,2408.82,0.0,0,1000.0,2339.534377,0.5,12
C17575,11.772828,101.0,2,101.0,0.0,0,1200.0,164.865563,0.0,12
C17576,6105.102208,248.73,2,0.0,8554.169846,49,9000.0,1824.639869,0.0,12
C17577,1223.783946,135.24,12,0.0,0.0,0,1200.0,328.934771,0.0,12
C17578,659.121167,458.5,11,0.0,0.0,0,1500.0,65.156724,0.0,12
C17579,4228.417754,11994.71,8,11994.71,496.521561,2,13450.0,508.797444,0.0,12
C17580,384.803407,549.0,9,291.0,0.0,0,1000.0,569.597465,0.0,12
C17581,141.656741,1109.83,3,1109.83,379.155222,1,1200.0,0.0,0.0,12
C17582,18.120946,57.0,1,57.0,0.0,0,1500.0,118.438703,0.0,6
C17583,1150.04204,1283.45,27,318.67,47.044876,1,3500.0,2430.864396,0.0,12
C17584,158.512412,713.64,2,713.64,0.0,0,3000.0,1121.322787,0.0,12
C17585,4925.078801,194.6,4,194.6,2746.434556,8,9000.0,5149.230429,0.0,12
C17586,61.653547,1194.22,20,0.0,0.0,0,3777.777778,1775.371596,0.0,12
C17587,1669.488962,0.0,0,0.0,254.011804,4,1800.0,571.589438,0.0,12
C17588,23.587067,837.48,12,0.0,0.0,0,3500.0,775.895535,0.166667,12
C17589,61.253237,377.86,24,78.0,0.0,0,2700.0,347.206621,0.083333,12
C17590,622.55987,343.46,13,221.84,1898.121821,11,1500.0,964.143984,0.083333,12
C17591,677.077167,119.19,5,0.0,181.735735,1,700.0,504.762147,0.0,12
C17593,2.910578,56.94,3,0.0,0.0,0,3000.0,129.412694,0.272727,12
C17594,807.555134,242.06,6,0.0,0.0,0,1000.0,1610.237285,0.0,12
C17595,1099.649455,0.0,0,0.0,72.841356,2,1200.0,322.777824,0.0,12
C17596,2369.073061,0.0,0,0.0,1235.769004,2,3500.0,3428.646118,0.0,10
C17597,1.941328,15.3,1,0.0,0.0,0,5000.0,190.254352,0.0,12
C17598,2365.48995,0.0,0,0.0,1294.098177,17,2500.0,816.5164,0.0,12
C17599,1128.878514,129.86,1,129.86,372.192943,1,4200.0,767.993781,0.0,12
C17600,806.446131,0.0,0,0.0,916.64405,1,3000.0,504.66084,0.0,12
C17601,25.921726,268.92,6,0.0,0.0,0,1500.0,458.387948,1.0,12
C17602,531.075085,485.73,3,152.4,474.10077,1,2500.0,1657.453579,0.1,12
C17603,1578.053342,177.21,5,0.0,0.0,0,1400.0,0.0,0.0,12
C17604,1371.187284,208.76,5,149.0,73.235325,2,1500.0,447.764231,0.0,12
C17605,484.108869,0.0,0,0.0,850.784054,10,1000.0,590.725031,0.0,12
C17606,48.573636,258.36,6,0.0,0.0,0,1500.0,197.464636,0.5,6
C17607,709.475496,0.0,0,0.0,1240.838098,4,1000.0,1242.9897,0.083333,12
C17608,1768.456809,449.73,10,395.05,0.0,0,3000.0,664.529374,0.0,12
C17609,475.229863,126.03,1,126.03,452.857459,2,1200.0,476.74593,0.0,11
C17610,75.244732,623.3,19,384.05,0.0,0,4500.0,579.531266,0.727273,12
C17611,18.627266,309.26,14,0.0,0.0,0,1500.0,272.654072,0.714286,9
C17612,980.922091,0.0,0,0.0,644.770362,5,1200.0,569.660031,0.0,12
C17613,104.311214,1270.59,8,1270.59,0.0,0,2000.0,1359.473756,1.0,12
C17614,2383.427985,95.08,3,95.08,2437.054164,4,2500.0,145.154675,0.0,12
C17615,198.951791,0.0,0,0.0,1365.18629,1,2500.0,0.0,0.0,8
C17616,145.47022,95.0,4,38.0,0.0,0,1500.0,175.248349,0.0,12
C17617,43.087983,133.0,1,133.0,0.0,0,3000.0,189.248952,0.0,7
C17618,1273.498021,449.28,12,0.0,0.0,0,1200.0,475.727103,0.0,12
C17619,33.880019,3421.12,28,3008.55,269.61939,2,3500.0,3977.215235,1.0,12
C17620,21.881528,89.04,1,89.04,0.0,0,2500.0,193.985335,0.0,12
C17621,1223.630962,2065.5,46,628.8,0.0,0,1500.0,638.997243,0.0,12
C17622,1441.993476,0.0,0,0.0,2464.684708,5,3000.0,3206.577257,0.0,12
C17623,1070.631288,651.91,43,651.91,40.07681,1,1200.0,258.767714,0.0,12
C17624,594.268871,1036.76,17,966.8,0.0,0,2500.0,198.237134,0.0,12
C17625,25.715061,449.32,4,449.32,0.0,0,5000.0,1086.379588,1.0,12
C17626,1439.410201,184.7,2,184.7,0.0,0,1500.0,299.988581,0.0,12
C17628,543.815182,0.0,0,0.0,45.475577,1,3000.0,593.946163,0.0,12
C17629,36.979201,0.0,0,0.0,4262.120108,2,2500.0,22099.47812,0.0,12
C17630,9220.534572,1420.31,77,777.66,9816.782544,29,12500.0,4257.372749,0.0,12
C17631,6631.790101,74.17,1,74.17,4618.934859,10,9000.0,1652.029653,0.0,11
C17632,39.251217,1066.62,49,339.1,204.615371,1,3500.0,1340.881787,0.5,12
C17633,2.02217,0.0,0,0.0,438.924394,1,1200.0,1767.395484,0.0,11
C17634,38.068219,799.92,12,0.0,0.0,0,2500.0,553.927866,0.333333,12
C17635,578.795795,994.12,12,105.0,2578.563752,31,2500.0,2369.347633,0.0,12
C17636,1325.679991,1084.87,16,687.57,3330.913556,9,3000.0,4135.414563,0.090909,12
C17637,743.52828,158.95,3,158.95,0.0,0,800.0,250.349363,0.0,8
C17638,0.0,180.66,7,54.0,0.0,0,2700.0,221.27715,0.0,12
C17639,41.789262,821.51,11,501.95,109.91813,1,4000.0,969.030384,0.3,12
C17640,987.110602,0.0,0,0.0,1139.392895,2,1200.0,139.607827,0.0,7
C17641,11.981427,187.55,9,0.0,0.0,0,1000.0,261.920143,0.625,12
C17642,11.316443,112.23,1,112.23,0.0,0,3000.0,636.15056,0.0,12
C17643,0.0,300.0,1,0.0,0.0,0,4000.0,5228.819138,0.0,12
C17644,523.127544,786.94,3,582.74,1088.139436,4,1000.0,1603.447936,0.083333,12
C17645,650.485202,555.2,8,339.0,589.349657,1,1000.0,351.575597,0.0,12
C17646,2320.107011,2118.42,14,2118.42,3285.570621,14,5000.0,922.698832,0.0,9
C17647,106.45347,2014.84,24,874.84,0.0,0,3000.0,2139.733072,1.0,12
C17648,281.112517,0.0,0,0.0,295.616931,3,1000.0,631.473289,0.0,12
C17649,324.055174,2075.13,48,1100.0,0.0,0,1500.0,1653.941553,0.25,12
C17650,617.999607,387.7,13,250.0,684.8408,1,1200.0,1723.350971,0.166667,12
C17651,2076.211673,1057.0,8,0.0,0.0,0,2500.0,696.769705,0.0,12
C17652,63.078242,114.0,3,0.0,0.0,0,3000.0,184.582486,0.0,12
C17653,0.14446,0.0,0,0.0,97.038129,2,7000.0,186.434257,0.0,10
C17654,1012.841277,0.0,0,0.0,790.832609,11,1500.0,2531.648689,0.0,12
C17655,6.526735,53.09,1,53.09,0.0,0,1000.0,309.515966,0.0,12
C17656,83.258534,41.4,3,11.9,0.0,0,2700.0,157.225241,0.0,12
C17657,852.530387,45.65,1,45.65,0.0,0,1200.0,387.594772,0.0,12
C17658,304.249156,3127.98,10,0.0,0.0,0,6000.0,3489.90364,0.714286,12
C17659,16.004225,159.44,11,0.0,0.0,0,2700.0,276.112744,0.285714,12
C17660,1087.784698,0.0,0,0.0,1562.703953,2,1500.0,3093.888643,0.166667,12
C17661,3255.151368,1771.6,15,251.0,1279.568823,6,9000.0,4619.793197,0.0,12
C17662,69.336196,211.87,1,211.87,0.0,0,1400.0,435.005491,0.0,12
C17663,1433.404387,0.0,0,0.0,1190.745349,4,2000.0,993.072444,0.0,12
C17664,3278.506664,472.51,9,216.49,6548.948805,8,7000.0,1304.846205,0.0,8
C17665,68.624743,423.23,10,243.23,0.0,0,1000.0,458.251229,0.5,9
C17666,1562.60448,880.22,8,816.88,0.0,0,2500.0,459.441845,0.0,12
C17667,412.592491,0.0,0,0.0,1852.218171,3,2500.0,3935.004997,0.0,12
C17668,428.598828,208.0,4,208.0,164.032453,6,1200.0,975.191714,0.0,12
C17669,2071.951442,2090.21,80,0.0,0.0,0,2500.0,1326.995454,0.0,12
C17670,973.560975,0.0,0,0.0,2061.53302,21,1700.0,1789.46975,0.090909,11
C17671,624.633263,0.0,0,0.0,950.85274,8,1000.0,330.064555,0.0,12
C17672,965.88461,1.0,1,1.0,561.024098,2,1200.0,751.960548,0.0,12
C17673,82.568778,471.64,23,0.0,0.0,0,1200.0,554.168419,0.333333,12
C17674,383.370294,326.74,3,326.74,0.0,0,600.0,525.776492,0.0,12
C17675,793.855972,1478.93,10,1478.93,0.0,0,1200.0,723.959807,0.0,12
C17676,51.199057,1319.04,18,1319.04,0.0,0,3500.0,1324.448655,0.875,12
C17677,1488.628126,0.0,0,0.0,2909.050462,24,3000.0,1968.413322,0.090909,11
C17678,92.596405,720.11,16,720.11,0.0,0,1700.0,535.430352,0.222222,12
C17679,382.63138,0.0,0,0.0,748.78028,1,1200.0,566.605747,0.0,11
C17680,402.814647,960.09,59,91.8,373.408367,5,500.0,1127.28667,0.083333,12
C17681,1271.172501,0.0,0,0.0,1865.939841,1,4000.0,2099.387435,0.0,11
C17682,124.743322,1007.45,14,0.0,0.0,0,2500.0,1616.540779,1.0,12
C17683,1060.039731,340.0,7,49.0,0.0,0,2500.0,261.761454,0.0,12
C17684,90.084324,1098.82,13,1098.82,181.725242,1,3000.0,1307.140981,0.428571,12
C17685,85.851188,0.0,0,0.0,499.092982,1,600.0,1528.015928,0.285714,12
C17686,2115.602918,320.0,10,0.0,2033.14898,17,3000.0,1260.004919,0.0,12
C17687,193.213122,2281.57,45,905.6,0.0,0,3000.0,1782.059904,0.909091,12
C17688,82.98006,906.78,25,0.0,0.0,0,3000.0,780.205026,0.818182,12
C17689,991.773081,2020.0,4,2020.0,600.188405,4,3400.0,1817.827772,0.0,12
C17690,5482.204366,0.0,0,0.0,4948.907169,15,9000.0,1343.176056,0.0,12
C17691,1016.496072,64.82,1,64.82,994.182547,8,1200.0,74.543258,0.0,7
C17692,205.127197,1222.98,5,1222.98,0.0,0,3000.0,1144.83486,0.0,7
C17693,1450.599152,2763.84,98,1434.43,0.0,0,2000.0,343.918862,0.0,7
C17694,1405.988009,1839.0,27,256.0,1684.658063,4,1800.0,3603.302652,0.0,12
C17695,424.968492,272.28,24,0.0,0.0,0,1700.0,64.658608,0.0,12
C17696,74.4309,45.65,1,45.65,0.0,0,2500.0,0.0,0.0,12
C17697,24.818476,390.05,11,44.9,0.0,0,1000.0,423.338628,0.272727,12
C17698,1109.876538,0.0,0,0.0,645.643747,7,1200.0,476.97564,0.0,12
C17699,679.421923,298.49,4,298.49,152.65779,1,1000.0,456.143495,0.0,12
C17700,270.135147,958.93,26,752.9,0.0,0,1900.0,2063.470552,0.0,12
C17701,256.02662,2098.56,22,1798.3,0.0,0,3000.0,1909.534262,0.25,11
C17702,794.661653,329.96,1,329.96,0.0,0,2000.0,703.606,0.0,12
C17703,1644.123638,0.0,0,0.0,830.132133,3,2500.0,333.114672,0.0,12
C17704,28.80071,173.02,6,0.0,0.0,0,1000.0,229.503322,0.272727,12
C17705,976.390024,785.4,6,785.4,347.15722,3,3500.0,820.342892,0.0,12
C17706,1005.660131,710.03,8,710.03,5001.078448,40,1500.0,5679.950642,0.25,12
C17707,700.723718,425.18,29,0.0,0.0,0,3000.0,148.581846,0.0,12
C17708,8.27913,670.0,16,0.0,0.0,0,2500.0,703.772949,0.090909,12
C17709,1373.700066,267.75,9,0.0,38.898599,2,1500.0,446.146419,0.0,12
C17710,215.475718,670.65,18,300.0,0.0,0,3000.0,366.634123,0.3,12
C17711,108.857699,3224.34,39,3224.34,0.0,0,1500.0,2752.565833,1.0,12
C17712,7.215615,54.45,1,54.45,0.0,0,2000.0,160.130111,0.0,12
C17713,1736.930299,616.0,11,0.0,0.0,0,1900.0,803.881382,0.0,12
C17714,242.53001,3520.0,11,0.0,0.0,0,650.0,3814.912997,0.333333,12
C17715,1372.083399,800.0,10,0.0,0.0,0,1200.0,1190.700111,0.0,12
C17716,6388.820712,5154.75,115,1622.06,0.0,0,9500.0,6436.518476,0.0,12
C17717,254.94701,2870.83,54,2655.15,0.0,0,7500.0,2461.126057,0.9,11
C17718,15.813502,120.88,5,0.0,0.0,0,5000.0,258.872386,0.5,12
C17719,77.383767,2321.87,22,1212.87,0.0,0,1900.0,2071.265301,0.363636,12
C17720,849.030358,345.0,24,0.0,101.511988,1,1200.0,1465.044906,0.083333,12
C17721,525.17417,91.23,4,48.9,0.0,0,4000.0,154.939835,0.0,12
C17722,510.953138,172.41,4,172.41,0.0,0,1200.0,959.003305,0.0,12
C17723,486.17036,0.0,0,0.0,1494.441569,1,1500.0,2945.61949,0.181818,12
C17724,2291.684027,4983.93,33,4065.93,0.0,0,6500.0,1149.746347,0.0,12
C17726,145.722404,529.7,26,240.2,38.259988,1,800.0,363.368053,0.0,12
C17727,286.814503,2016.14,14,1602.14,0.0,0,1200.0,1525.089652,0.0,12
C17728,22.455964,185.25,3,0.0,0.0,0,1000.0,371.216038,1.0,12
C17729,1108.987965,0.0,0,0.0,75.070968,1,1500.0,1690.172114,0.083333,12
C17730,109.473217,1251.26,19,635.79,0.0,0,2700.0,958.931815,0.25,12
C17731,233.092662,2613.65,39,945.45,0.0,0,6000.0,2255.232796,0.666667,12
C17732,2112.63873,0.0,0,0.0,584.940187,5,3500.0,540.088813,0.0,12
C17733,1.097736,343.82,10,0.0,169.355104,1,4000.0,169.895641,0.0,12
C17734,874.905296,484.04,12,0.0,0.0,0,1000.0,873.429792,0.0,12
C17735,844.022439,0.0,0,0.0,1125.228876,3,2500.0,535.604592,0.0,12
C17736,87.034432,697.57,15,0.0,0.0,0,3200.0,811.903413,0.454545,12
C17737,377.56851,542.51,9,542.51,0.0,0,1000.0,567.687367,0.0,12
C17738,2929.582949,0.0,0,0.0,1319.276782,11,3000.0,1153.353618,0.0,10
C17739,1101.792789,1591.37,10,1591.37,447.953652,2,3000.0,699.75547,0.0,12
C17740,623.583624,1344.85,21,1099.72,0.0,0,2200.0,1374.213771,0.083333,12
C17741,5.109352,0.0,0,0.0,78.990599,1,1000.0,77.984721,0.1,12
C17742,2696.052766,0.0,0,0.0,3100.942646,15,3000.0,815.306343,0.0,12
C17743,1592.102979,45.65,1,45.65,1465.069357,1,5000.0,529.542832,0.0,12
C17744,14.453345,38.65,1,38.65,0.0,0,1000.0,52.685663,0.0,12
C17745,1062.024069,0.0,0,0.0,402.337729,3,1200.0,583.53323,0.0,10
C17746,1033.485033,137.57,3,0.0,0.0,0,1000.0,423.925626,0.0,12
C17747,803.052704,19.75,1,19.75,0.0,0,2000.0,402.155365,0.0,12
C17748,1551.908555,416.64,14,105.0,0.0,0,2500.0,539.653696,0.0,12
C17749,936.370785,158.45,3,158.45,0.0,0,1700.0,160.698863,0.0,12
C17750,1420.156349,0.0,0,0.0,445.913736,5,1500.0,661.562552,0.0,12
C17751,14.143579,175.98,7,0.0,0.0,0,1500.0,171.928796,1.0,8
C17752,68.10541,0.0,0,0.0,462.554056,6,500.0,0.0,0.0,8
C17753,3025.373271,202.72,9,0.0,988.076605,1,4500.0,3989.645744,0.0,12
C17754,2513.983606,0.0,0,0.0,6140.025312,4,6000.0,560.461934,0.0,12
C17755,542.979227,1134.96,12,0.0,2370.439178,15,1000.0,2669.005392,0.25,12
C17756,144.436235,0.0,0,0.0,944.893512,1,1000.0,542.036637,0.0,12
C17757,2017.391656,12024.37,133,11224.1,0.0,0,8000.0,11516.39232,0.333333,12
C17758,39.469095,418.97,30,0.0,0.0,0,3000.0,655.157042,0.0,12
C17759,2579.907754,125.51,3,0.0,1377.049309,10,3000.0,666.355831,0.0,12
C17760,34.703482,247.02,18,0.0,0.0,0,2500.0,194.419235,0.166667,12
C17761,29.466141,149.0,1,149.0,0.0,0,1000.0,350.176472,0.0,12
C17762,2764.810135,390.52,6,369.8,75.74986,2,3000.0,743.242536,0.0,12
C17763,27.931382,169.4,5,0.0,0.0,0,1500.0,116.255235,0.0,10
C17764,2063.9223,0.0,0,0.0,3858.373703,2,4000.0,5696.695114,0.0,6
C17765,1615.724155,673.74,18,484.46,624.03835,12,2000.0,785.833719,0.0,12
C17767,348.321822,0.0,0,0.0,178.138151,2,500.0,142.741177,0.0,11
C17768,992.724168,527.88,12,0.0,1677.055839,2,2000.0,2997.714455,0.0,12
C17769,5.170635,367.95,11,0.0,0.0,0,1000.0,400.457139,0.125,12
C17770,1361.815512,1309.72,53,1106.81,814.086208,9,1700.0,1668.192483,0.0,12
C17771,1186.276559,391.67,8,391.67,0.0,0,1200.0,488.194864,0.0,12
C17772,2966.412112,1473.26,20,0.0,979.388828,2,3500.0,1464.911757,0.0,12
C17773,1910.793773,2754.09,122,40.0,0.0,0,5000.0,613.246821,0.0,12
C17774,1175.065336,2707.46,29,2468.96,323.014918,2,1700.0,2288.300302,0.083333,12
C17776,378.320894,315.02,20,0.0,0.0,0,1500.0,206.090316,0.0,12
C17777,1492.443188,1777.27,19,0.0,0.0,0,5000.0,1969.412866,0.0,12
C17778,434.393219,343.5,2,343.5,949.910781,5,1700.0,504.635307,0.0,12
C17779,11.673388,76.0,1,76.0,0.0,0,4000.0,447.312571,0.0,12
C17780,1.063114,20.74,2,0.0,0.0,0,1500.0,168.489938,0.0,12
C17781,12.169653,187.32,12,0.0,0.0,0,2000.0,182.885361,1.0,12
C17782,738.067431,752.97,11,752.97,0.0,0,2500.0,1393.051729,0.0,12
C17783,77.285458,495.0,12,0.0,0.0,0,1500.0,416.913773,0.181818,12
C17784,1434.836893,413.16,10,413.16,3005.365682,6,3500.0,3716.5426,0.083333,12
